"L2","L3","L4","L4 KV:GADM4","Lon","Lat"
,"Abafala","Mumana",15111,126.56328,-8.56498
,"Abafala","Wabere",15112,126.57467,-8.569
,"Abani","Ato",15133,124.34222,-9.47556
,"Abani","Fauteso",15121,124.32628,-9.46093
,"Abani","Fofe",15130,124.33056,-9.46806
,"Abani","Fot",15132,124.34225,-9.4698
,"Abani","Fuames",15127,124.31346,-9.46692
,"Abani","Huaen",15116,124.33924,-9.45768
,"Abani","Hueleo",15118,124.34698,-9.45556
,"Abani","Kuef",15129,124.32361,-9.47083
,"Abani","Meta",15115,124.33643,-9.45471
,"Abani","Naituna",15117,124.34631,-9.45077
,"Abani","Nuahake",15128,124.32117,-9.46897
,"Abani","Nuakbat",15126,124.30972,-9.47361
,"Abani","Nunkolo",15124,124.34478,-9.46603
,"Abani","Oebu",15119,124.31634,-9.46424
,"Abani","Oelajaob",15114,124.34392,-9.4455
,"Abani","Oelangkai",15113,124.32083,-9.44028
,"Abani","Oelete",15120,124.32353,-9.46134
,"Abani","Passabe",15123,124.34481,-9.46294
,"Abani","Tabe",15122,124.33194,-9.46111
,"Abani","Usafin",15125,124.34585,-9.46013
,"Abani","Watu",15131,124.33358,-9.46707
,"Abat Oan","Camedar",15135,126.05766,-8.97185
,"Abat Oan","Ranac",15134,126.06049,-8.97295
,"Abo","Abomatebian",15138,126.56436,-8.64307
,"Abo","Ossomessa",15137,126.56174,-8.64524
,"Abo","Uaidora",15136,126.56389,-8.63611
,"Acadiru Hun","Belebato",15139,125.58939,-8.55424
,"Acadiru Hun","Nubadak",15140,125.58944,-8.55194
,"Acubilitoho","Asumata",15142,125.67991,-8.7227
,"Acubilitoho","Biloko",15143,125.65714,-8.74544
,"Acubilitoho","Urupadan",15141,125.66867,-8.71235
,"Acumau","Aimerahun",15144,125.66808,-8.61097
,"Acumau","Fatumanaro",15147,125.66343,-8.61869
,"Acumau","Relolisa",15146,125.6453,-8.61786
,"Acumau","Remexio",15145,125.66626,-8.61549
,"Acumau","Ulaen",15148,125.63962,-8.63478
,"Afaca","Afaca",15151,126.60062,-8.54558
,"Afaca","Boralai",15152,126.60256,-8.55183
,"Afaca","Loirae",15153,126.6131,-8.56321
,"Afaca","Muturo",15154,126.61528,-8.5625
,"Afaca","Quelicai",15149,126.5972,-8.54516
,"Afaca","Vecubuti",15150,126.59877,-8.54312
"Baguia","Afaloicai","Afaloicai",15155,126.61111,-8.65833
"Baguia","Afaloicai","Lacolu",15160,126.61962,-8.66926
"Baguia","Afaloicai","Salai",15157,126.6125,-8.65972
"Baguia","Afaloicai","Samalari",15159,126.61634,-8.66738
"Baguia","Afaloicai","Uai-Mata",15156,126.61132,-8.66637
"Baguia","Afaloicai","Ulolaco",15158,126.61528,-8.66944
"Uatucarbau","Afaloicai","Afaloicai",15163,126.67101,-8.68716
"Uatucarbau","Afaloicai","Alooli",15180,126.64028,-8.692
"Uatucarbau","Afaloicai","Bahatata",15177,126.65131,-8.64917
"Uatucarbau","Afaloicai","Betoria",15183,126.6666,-8.692
"Uatucarbau","Afaloicai","Bualale",15161,126.65808,-8.6882
"Uatucarbau","Afaloicai","Builicorae",15178,126.64724,-8.6476
"Uatucarbau","Afaloicai","Caiualita",15172,126.62822,-8.65587
"Uatucarbau","Afaloicai","Deralare",15162,126.66873,-8.68789
"Uatucarbau","Afaloicai","Lecoala",15164,126.67274,-8.68552
"Uatucarbau","Afaloicai","Liabuta",15170,126.64704,-8.66049
"Uatucarbau","Afaloicai","Locohu",15166,126.62921,-8.673
"Uatucarbau","Afaloicai","Locohu",15171,126.62713,-8.65721
"Uatucarbau","Afaloicai","Macaducarau",15182,126.65522,-8.69372
"Uatucarbau","Afaloicai","Marae",15174,126.63834,-8.65549
"Uatucarbau","Afaloicai","Nelouai",15179,126.65599,-8.64435
"Uatucarbau","Afaloicai","Ossohuna",15173,126.62778,-8.65417
"Uatucarbau","Afaloicai","Ossomali",15165,126.63243,-8.67551
"Uatucarbau","Afaloicai","Samalari",15176,126.65694,-8.65139
"Uatucarbau","Afaloicai","Tatadere",15175,126.65694,-8.65512
"Uatucarbau","Afaloicai","Tetumori",15168,126.65799,-8.66687
"Uatucarbau","Afaloicai","Uaimare",15169,126.66882,-8.66587
"Uatucarbau","Afaloicai","Uaniuma",15181,126.63801,-8.69262
"Uatucarbau","Afaloicai","Uatobita",15167,126.64815,-8.66865
"Watulari","Afaloicai","Ateuaissi",15188,126.51562,-8.68089
"Watulari","Afaloicai","Ilalein",15187,126.56998,-8.70007
"Watulari","Afaloicai","Samadare",15185,126.53607,-8.73414
"Watulari","Afaloicai","Siquilari",15184,126.52186,-8.74964
"Watulari","Afaloicai","Uatora",15186,126.54861,-8.71184
,"Ai-Assa","Aiasa",15194,125.31231,-9.04034
,"Ai-Assa","Laho",15190,125.2958,-9.05927
,"Ai-Assa","Mausama",15189,125.31296,-9.04451
,"Ai-Assa","Mazop",15191,125.30328,-9.06105
,"Ai-Assa","Oalgomo",15193,125.33472,-9.0625
,"Ai-Assa","Odelgomo",15192,125.31944,-9.0625
,"Aidabaleten","Aidabaleten",15201,125.10157,-8.78494
,"Aidabaleten","Aikau",15198,125.11598,-8.88334
,"Aidabaleten","Biacau",15208,125.05694,-8.83384
,"Aidabaleten","Biahian",15213,125.04673,-8.86252
,"Aidabaleten","Biarua",15217,125.15002,-8.83809
,"Aidabaleten","Enelaran",15273,125.06601,-8.82812
,"Aidabaleten","Fatulagung",15205,125.10496,-8.79577
,"Aidabaleten","Fatumea",15219,125.1375,-8.85972
,"Aidabaleten","Fatumulih",15203,125.09934,-8.79413
,"Aidabaleten","Hatumaleha",15210,125.10039,-8.8565
,"Aidabaleten","Kailokolaran",15196,125.09971,-8.75001
,"Aidabaleten","Kilibain",15211,125.03681,-8.86055
,"Aidabaleten","Kotalaran",15206,125.07259,-8.82323
,"Aidabaleten","Letelaran",15214,125.1206,-8.85864
,"Aidabaleten","Makate",15207,125.07948,-8.8176
,"Aidabaleten","Malarara",15195,125.10493,-8.79411
,"Aidabaleten","Malebauk",15199,125.10106,-8.77661
,"Aidabaleten","Malepun",15209,125.08665,-8.85169
,"Aidabaleten","Megir",15215,125.0427,-8.86823
,"Aidabaleten","Melelaram",15212,125.04065,-8.86212
,"Aidabaleten","Merdeka",15202,125.10322,-8.7872
,"Aidabaleten","Nunagbae",15197,125.1125,-8.74444
,"Aidabaleten","Pasmaten",15218,125.13041,-8.85058
,"Aidabaleten","Talilaran",15200,125.10731,-8.78073
,"Aidabaleten","Tutu Baba",15204,125.10147,-8.79266
,"Ailebere","Ailebere",15221,126.82146,-8.71274
,"Ailebere","Leilor",15223,126.82098,-8.71396
,"Ailebere","Marafal",15222,126.82092,-8.71176
,"Ailebere","Ossoira",15220,126.82187,-8.71914
,"Ailelo","Betupu",15228,125.27301,-8.80127
,"Ailelo","Foclemea",15226,125.30102,-8.80268
,"Ailelo","Foetete",15225,125.30833,-8.80417
,"Ailelo","Leirema",15229,125.31854,-8.78678
,"Ailelo","Lukulaulau",15224,125.30833,-8.81806
,"Ailelo","Malioboni",15230,125.31776,-8.80857
,"Ailelo","Poerema",15227,125.32736,-8.80337
,"Ailili","Nunuli",15231,125.98846,-8.53088
,"Ainaro","Ainaro",15236,125.50523,-8.99617
,"Ainaro","Builiko",15232,125.50865,-9.04432
,"Ainaro","Kertapati",15237,125.50353,-8.98464
,"Ainaro","Maulore",15235,125.49941,-8.99508
,"Ainaro","Mauulo 1",15234,125.50125,-9.00405
,"Ainaro","Mauulo 2",15233,125.50397,-9.01702
,"Ainaro","Sabagulau",15238,125.50048,-8.97558
,"Aisirimou","Aissirimou",15243,125.57127,-8.72674
,"Aisirimou","Aitularan",15242,125.56847,-8.71834
,"Aisirimou","Quintapottegal",15240,125.57917,-8.70189
,"Aisirimou","Saril",15239,125.56177,-8.69587
,"Aisirimou","Uaho",15241,125.58313,-8.71003
,"Aiteas","Carlilo",15244,126.00626,-8.53368
,"Aitemua","Furaclau",15245,125.71697,-8.86621
,"Aitemua","Laclo",15246,125.69016,-8.8435
,"Aituha","Leodato",15247,125.77917,-8.98611
,"Aituha","Raiguesa",15248,125.78128,-8.98604
,"Aitutu","Aihou",15254,125.59019,-8.87569
,"Aitutu","Airakalau",15251,125.61885,-8.90134
,"Aitutu","Anilumu",15250,125.64682,-8.92101
,"Aitutu","Betulala",15249,125.61241,-8.93718
,"Aitutu","Fatobuti",15259,125.60355,-8.85635
,"Aitutu","Flisac",15255,125.59444,-8.875
,"Aitutu","Kolehunu",15258,125.59444,-8.85946
,"Aitutu","Kulolo",15260,125.60833,-8.85037
,"Aitutu","Lebotuto",15257,125.59044,-8.85982
,"Aitutu","Lientuto",15252,125.606,-8.88526
,"Aitutu","Manosahe",15256,125.59562,-8.86939
,"Aitutu","Russulau",15253,125.60449,-8.87764
,"Alaua Craic","Alaua Leten",15262,126.65548,-8.61997
,"Alaua Craic","Beheissi",15264,126.64615,-8.63849
,"Alaua Craic","Namanei",15263,126.64444,-8.6375
,"Alaua Craic","Neolidade",15261,126.65124,-8.63144
,"Alaua Craic","Sorocama",15265,126.65972,-8.6125
,"Alaua Leten","Afaguia",15269,126.67639,-8.62639
,"Alaua Leten","Alaua",15266,126.65557,-8.62812
,"Alaua Leten","Alaua",15271,126.67677,-8.62425
,"Alaua Leten","Alaua 2",15272,126.65788,-8.62664
,"Alaua Leten","Baguia",15268,126.6606,-8.62747
,"Alaua Leten","Maurubiasa",15270,126.65393,-8.62346
,"Alaua Leten","Uasufa",15267,126.65959,-8.62852
,"Asulau","Caisoro",15279,125.26454,-8.72995
,"Asulau","Ceres",15275,125.23416,-8.75399
,"Asulau","Direma",15278,125.25314,-8.73814
,"Asulau","Dirihatilau",15277,125.24412,-8.7463
,"Asulau","Poelete",15276,125.23926,-8.75314
,"Asulau","Sare",15274,125.20685,-8.75792
,"Asumano","Boelema",15341,125.34213,-8.67128
,"Asumano","Caicassico",15344,125.34545,-8.68709
,"Asumano","Cirilelo",15343,125.33065,-8.68934
,"Asumano","Mangkir",15342,125.35204,-8.68147
,"Asumano","Sisicolema",15345,125.35257,-8.69831
,"Atabae","Atumate",15294,125.17579,-8.83654
,"Atabae","Daarobu",15293,125.20399,-8.82719
,"Atabae","Dirularan",15291,125.20044,-8.83281
,"Atabae","Fatubessi",15285,125.21127,-8.79802
,"Atabae","Hatubou",15296,125.19855,-8.83516
,"Atabae","Kakamata",15283,125.20139,-8.77083
,"Atabae","Koilima",15295,125.19505,-8.83898
,"Atabae","Loumate",15290,125.20469,-8.82221
,"Atabae","Lugu Teho",15289,125.20636,-8.81905
,"Atabae","Madeboau",15282,125.19821,-8.76954
,"Atabae","Malete",15284,125.19208,-8.78871
,"Atabae","Maleteten",15288,125.18077,-8.81431
,"Atabae","Nunudoi",15286,125.2106,-8.79555
,"Atabae","Oebola",15281,125.19451,-8.76443
,"Atabae","Oekiar",15280,125.18677,-8.75693
,"Atabae","Peumate",15292,125.20278,-8.83056
,"Atabae","Saburapo",15287,125.17056,-8.81635
,"Atadame/Malabe","Acubuli",15297,125.41231,-8.94533
,"Atadame/Malabe","Baru",15303,125.38978,-8.92053
,"Atadame/Malabe","Batkora",15301,125.38893,-8.92573
,"Atadame/Malabe","Batumigi",15304,125.38772,-8.91506
,"Atadame/Malabe","Boboleta",15302,125.38793,-8.9245
,"Atadame/Malabe","Genulete",15299,125.393,-8.93468
,"Atadame/Malabe","Lukowai",15300,125.3826,-8.92639
,"Atadame/Malabe","Malabe",15298,125.39276,-8.94024
,"Atara","Airae",15307,125.38396,-8.974
,"Atara","Batubala",15306,125.3875,-8.97778
,"Atara","Biahoro",15311,125.39428,-8.96517
,"Atara","Dadubere",15310,125.38436,-8.97157
,"Atara","Malimea",15312,125.38887,-8.946
,"Atara","Mania",15305,125.38908,-8.9808
,"Atara","Tapoabe",15308,125.38808,-8.97408
,"Atara","Waabe",15309,125.38099,-8.97056
,"Atauro Vila/Maumeta","Atauro",15313,125.59909,-8.26642
,"Atauro Vila/Maumeta","Vila",15314,125.60152,-8.26368
,"Atelari","Atelari",15317,126.70406,-8.54694
,"Atelari","Auraba",15320,126.69167,-8.55694
,"Atelari","Buadolo",15319,126.68734,-8.55841
,"Atelari","Lauade",15316,126.70086,-8.54688
,"Atelari","Liarafa",15318,126.72014,-8.54237
,"Atelari","Loilari",15321,126.69534,-8.55021
,"Atelari","Nelouai",15324,126.7081,-8.56709
,"Atelari","Samagata",15325,126.6974,-8.55866
,"Atelari","Sigulaba",15315,126.70604,-8.53847
,"Atelari","Sirimana",15323,126.71527,-8.56375
,"Atelari","Uatalofo",15322,126.70075,-8.55379
,"Atu-Aben","Atuaben",15327,125.3285,-8.99258
,"Atu-Aben","Belual",15326,125.32361,-8.99583
,"Atu-Aben","Talite",15328,125.33056,-8.99306
,"Atudara","Atubuti",15331,125.29028,-8.94722
,"Atudara","Biadila",15335,125.2123,-8.87443
,"Atudara","Biateo",15333,125.29583,-8.94306
,"Atudara","Dilatorobo",15338,125.23495,-8.87102
,"Atudara","Maumela",15336,125.2125,-8.86944
,"Atudara","Noapu",15332,125.29326,-8.94518
,"Atudara","Paslete",15334,125.22788,-8.86579
,"Atudara","Poelete",15337,125.23294,-8.86876
,"Atudara","Tuturema",15330,125.28505,-8.94878
,"Aubeon","Buburlolon",15340,126.06151,-8.98212
,"Aubeon","Waicadi",15339,126.06047,-8.99122
,"Baboi Craic","Atudose",15346,125.41111,-8.91944
,"Baboi Craic","Kailulik",15349,125.40774,-8.91579
,"Baboi Craic","Kolimali",15347,125.41824,-8.91736
,"Baboi Craic","Lauabe",15350,125.39842,-8.91185
,"Baboi Craic","Leloiere",15351,125.4037,-8.91228
,"Baboi Craic","Raibuti",15348,125.39541,-8.91699
"Same","Babulu","Babulu",15354,125.65539,-9.02318
"Same","Babulu","Laiuru",15353,125.6535,-9.02525
"Same","Babulu","Lianai",15361,125.63166,-9.00852
"Same","Babulu","Maibuti",15358,125.63973,-9.01385
"Same","Babulu","Manico 2",15362,125.63482,-9.00655
"Same","Babulu","Manikun",15359,125.62821,-9.01133
"Same","Babulu","Nunufu",15355,125.64415,-9.01953
"Same","Babulu","Raimerak",15360,125.64715,-9.01013
"Same","Babulu","Searema",15357,125.64295,-9.01707
"Same","Babulu","Turon",15352,125.66276,-9.03658
"Same","Babulu","Umaliurai",15356,125.65272,-9.01983
"Watulari","Babulo","Afloicai",15367,126.56297,-8.77664
"Watulari","Babulo","Aliambata",15363,126.58264,-8.80411
"Watulari","Babulo","Babulo",15366,126.56389,-8.77778
"Watulari","Babulo","Borolalo",15365,126.55972,-8.79167
"Watulari","Babulo","Cucodere",15368,126.61103,-8.77522
"Watulari","Babulo","Uatolari",15369,126.57803,-8.76294
"Watulari","Babulo","Vessoro",15364,126.57981,-8.80058
,"Bado Ho'o","Bado Ho'o",15376,126.40458,-8.60098
,"Bado Ho'o","Lacouma",15374,126.44794,-8.58902
,"Bado Ho'o","Uaibobo",15371,126.44116,-8.6329
,"Bado Ho'o","Uaicana",15373,126.43301,-8.64579
,"Bado Ho'o","Uaitoco",15372,126.44376,-8.62583
,"Bado Ho'o","Uatubela Oli",15375,126.39672,-8.60402
,"Bado Ho'o","Uma-Anaico",15370,126.38986,-8.63108
,"Baduro","Baduro",15380,126.89121,-8.45349
,"Baduro","Hataman",15383,126.85162,-8.38746
,"Baduro","Irafala",15377,126.88918,-8.45491
,"Baduro","Laculomano",15379,126.89569,-8.45596
,"Baduro","Lakulomano",15381,126.8782,-8.44469
,"Baduro","Liarafa",15386,126.91561,-8.35379
,"Baduro","Luandau",15378,126.88738,-8.45368
,"Baduro","Malailada",15382,126.89583,-8.4448
,"Baduro","Tamaro",15384,126.88677,-8.37394
,"Baduro","Tamitaru",15385,126.89146,-8.36873
,"Baguia","Baguia",15388,126.54718,-8.5889
,"Baguia","Butileo",15389,126.5564,-8.59602
,"Baguia","Lacolio",15387,126.54613,-8.58616
,"Baguia","Quelicai",15390,126.56076,-8.60181
,"Baha Mori","Caimalaeho",15395,126.42083,-8.6125
,"Baha Mori","Cumo-Oli",15396,126.44892,-8.60968
,"Baha Mori","Daralata",15393,126.45242,-8.60155
,"Baha Mori","Lia-Oli",15394,126.38269,-8.61318
,"Baha Mori","Neoho'o",15391,126.4,-8.60417
,"Baha Mori","Uaitoque",15392,126.41282,-8.60632
,"Bahalarauain","Aidac",15402,126.28374,-8.91113
,"Bahalarauain","Aisahe",15401,126.28193,-8.91326
,"Bahalarauain","Buikarin",15403,126.28076,-8.91033
,"Bahalarauain","Kailoi",15400,126.27774,-8.91236
,"Bahalarauain","Kainunuk",15397,126.28019,-8.91673
,"Bahalarauain","Uaitalitua",15399,126.28116,-8.91522
,"Bahalarauain","Uelaku",15398,126.2787,-8.91534
,"Bahatata","Bahatata",15405,126.71667,-8.69028
,"Bahatata","Builako",15406,126.71905,-8.69042
,"Bahatata","Nelouai",15407,126.71831,-8.6877
,"Bahatata","Tatodere",15408,126.7201,-8.68893
,"Bahatata","Utimori",15404,126.7186,-8.69213
,"Bahu","Analulo",15409,126.44774,-8.46185
,"Bahu","Ro-Ulo",15410,126.449,-8.45788
,"Bahu","Uaineque",15411,126.4308,-8.46081
,"Bairro Pite","Ailoklaran",15415,125.55931,-8.56467
,"Bairro Pite","Ailoklaran Selata",15413,125.56416,-8.56954
,"Bairro Pite","Bairro Pite",15418,125.55889,-8.55917
,"Bairro Pite","Fatumeta",15417,125.55211,-8.56341
,"Bairro Pite","Hudilaran",15419,125.55556,-8.5575
,"Bairro Pite","Kakaulidung",15414,125.55462,-8.5658
,"Bairro Pite","Manleoana",15412,125.54333,-8.57639
,"Bairro Pite","Perumnas",15416,125.56306,-8.5625
,"Balibar","Balibar",15420,125.59497,-8.60044
,"Balibar","Fatuloda",15421,125.59099,-8.59949
,"Balibar","Lakoto",15422,125.58583,-8.59818
,"Balibar","Tancae",15423,125.59937,-8.59766
,"Balibo Vila","Airae",15436,125.04281,-8.96752
,"Balibo Vila","Aitos",15428,125.06129,-8.95711
,"Balibo Vila","Aube",15442,125.04583,-8.96806
,"Balibo Vila","Balibo",15440,125.04162,-8.96947
,"Balibo Vila","Beain",15438,125.05586,-8.95999
,"Balibo Vila","Belola",15430,125.07017,-8.95223
,"Balibo Vila","Berame",15437,125.05208,-8.9645
,"Balibo Vila","Bilekun",15446,125.07143,-8.95736
,"Balibo Vila","Boro",15425,125.07028,-8.93759
,"Balibo Vila","Dadubere",15435,125.04161,-8.9656
,"Balibo Vila","Fatukakae",15433,125.02772,-8.96062
,"Balibo Vila","Fatuklaran",15445,125.05039,-8.99146
,"Balibo Vila","Fatukuak",15441,125.04526,-8.97178
,"Balibo Vila","Fatululit",15439,125.03842,-8.97299
,"Balibo Vila","Fatunisin",15429,125.06395,-8.9549
,"Balibo Vila","Fatuteke",15426,125.03445,-8.94929
,"Balibo Vila","Fiuren",15432,125.07879,-8.95426
,"Balibo Vila","Lasuleten",15431,125.07222,-8.95139
,"Balibo Vila","Malibikan",15427,125.07044,-8.94816
,"Balibo Vila","Malileten",15424,125.05739,-8.93873
,"Balibo Vila","Minereng",15443,125.04935,-8.96822
,"Balibo Vila","Misi",15434,125.03749,-8.96631
,"Balibo Vila","Raihun",15444,125.05161,-8.9774
"Nitibe","Banafi","Besatoko",15450,124.30852,-9.39097
"Nitibe","Banafi","Kusi",15453,124.2875,-9.42083
"Nitibe","Banafi","Naofe",15448,124.3041,-9.37943
"Nitibe","Banafi","Nefomtasa",15452,124.3212,-9.40871
"Nitibe","Banafi","Neofmetan",15447,124.30036,-9.37989
"Nitibe","Banafi","Noetoko",15454,124.30556,-9.37222
"Nitibe","Banafi","Nunafa",15451,124.30833,-9.39583
"Nitibe","Banafi","Cuanobe",15449,124.31873,-9.37517
,"Bandudato","Bibteron",15457,125.57241,-8.77435
,"Bandudato","Dailor",15458,125.57057,-8.76078
,"Bandudato","Raifusu",15456,125.56876,-8.76331
,"Bandudato","Railete",15455,125.56889,-8.75798
,"Barique","Barique",15461,126.06213,-8.84661
,"Barique","Caunua",15460,126.06484,-8.84709
,"Barique","Webani",15459,126.06325,-8.84802
,"Batara","Areain",15467,125.91627,-8.73618
,"Batara","Balulin",15462,125.90482,-8.74598
,"Batara","Fatuha",15464,125.90739,-8.7406
,"Batara","Laclubar",15463,125.91031,-8.7457
,"Batara","Lihutula",15466,125.91839,-8.73943
,"Batara","Werulun",15465,125.91112,-8.73972
,"Batugade","Aumodok",15474,124.98327,-8.95789
,"Batugade","Badutmean",15479,124.94494,-8.989
,"Batugade","Batugade",15471,124.97215,-8.94662
,"Batugade","Biae",15477,124.99384,-8.96805
,"Batugade","Halinsana",15470,124.96389,-8.95
,"Batugade","Kolosuma",15476,125.00073,-8.96398
,"Batugade","Lotan",15468,125.00335,-8.98042
,"Batugade","Maudekur",15478,124.99592,-8.98013
,"Batugade","Motaain",15473,124.95493,-8.95735
,"Batugade","Motamorak",15475,124.99356,-8.96387
,"Batugade","Nubadak",15469,124.97816,-8.94204
,"Batugade","Sukabelulik",15472,124.99026,-8.94901
,"Batugade","Tapo",15480,125.0262,-8.93918
,"Batumanu","Batueru",15481,125.37484,-8.9568
,"Batumanu","Batumano",15482,125.37432,-8.95191
,"Batumanu","Batuu",15483,125.36034,-8.94925
,"Batumanu","Mutubau",15484,125.36374,-8.94534
,"Bauro","Assalaino",15485,127.00452,-8.43553
,"Bauro","Iralafai",15488,127.04089,-8.42848
,"Bauro","Luarai",15487,127.03546,-8.43099
,"Bauro","Sepelata",15486,127.05568,-8.43144
,"Bauro","Somoco",15489,127.0811,-8.42581
,"Beboi Leten","Ilat",15492,125.39583,-8.90556
,"Beboi Leten","Koileki",15490,125.42083,-8.91111
,"Beboi Leten","Liabe",15491,125.42361,-8.90694
,"Beboi Leten","Raelau",15493,125.41738,-8.8994
,"Beco","Adentuik",15495,125.37012,-9.23514
,"Beco","Beco",15497,125.39625,-9.21171
,"Beco","Becol",15496,125.39028,-9.22249
,"Beco","Gala",15501,125.35622,-9.1384
,"Beco","Haemanu",15494,125.34518,-9.25387
,"Beco","Maucola",15498,125.39779,-9.20451
,"Beco","Teda",15500,125.34028,-9.13889
,"Beco","Tobur",15499,125.324,-9.13871
,"Becora","Aidabahare",15508,125.62642,-8.57238
,"Becora","Bekosi Atas",15509,125.60534,-8.56471
,"Becora","Bekosi Bawah",15510,125.59852,-8.56226
,"Becora","Buburlau",15506,125.61846,-8.5715
,"Becora","Karomate",15504,125.61655,-8.57432
,"Becora","Kulau",15507,125.60504,-8.57235
,"Becora","Malikeo",15502,125.60474,-8.58398
,"Becora","Masau Atas",15511,125.60694,-8.56167
,"Becora","Masau Bawah",15512,125.59728,-8.55689
,"Becora","Mota Ulun",15505,125.6142,-8.57308
,"Becora","Mota Ulun Timur",15503,125.59402,-8.57701
,"Belecasac","Aisik",15514,125.21916,-9.23173
,"Belecasac","Hasain",15513,125.30192,-9.26787
,"Beloi","Arlo",15517,125.59028,-8.17778
,"Beloi","Atekru",15515,125.53403,-8.2234
,"Beloi","Beloi",15516,125.60435,-8.22062
,"Belulic Leten","Belulik Kraik",15524,125.02083,-9.22067
,"Belulic Leten","Belulik Leten",15522,125.00417,-9.24444
,"Belulic Leten","Bibitali",15519,125.0125,-9.25139
,"Belulic Leten","Kunsabibi",15520,125.01059,-9.24706
,"Belulic Leten","Lebo",15523,125.03244,-9.22988
,"Belulic Leten","Manekiik",15518,124.99651,-9.25211
,"Belulic Leten","Sabaama",15521,125.02083,-9.24583
,"Belulic Leten","Takasana",15525,125.01051,-9.24915
,"Bemori","Bemori Babaliurai",15527,125.58719,-8.56027
,"Bemori","Bemori Sentral",15528,125.58528,-8.55889
,"Bemori","Bemori Taibesi",15526,125.58667,-8.56167
,"Bene-Ufe","Baoknana",15534,124.12917,-9.30833
,"Bene-Ufe","Citrana",15530,124.09028,-9.32917
,"Bene-Ufe","Lamasi",15529,124.15972,-9.41111
,"Bene-Ufe","Manan",15533,124.08581,-9.34706
,"Bene-Ufe","Naktuka",15531,124.06813,-9.34801
,"Bene-Ufe","Oehoso",15532,124.08341,-9.34507
,"Bereleu","Berkate",15535,125.69329,-8.71335
,"Bereleu","Lebometa",15536,125.68357,-8.71244
,"Beremana","Beremana",15538,125.71786,-8.85595
,"Beremana","Delubo",15537,125.71757,-8.85838
,"Beremana","Fahilebu",15539,125.72029,-8.84815
,"Betano","Bemetan",15541,125.72526,-9.15638
,"Betano","Betano",15540,125.72384,-9.16371
,"Betano","Lalica",15543,125.70662,-9.15056
,"Betano","Leoai 1",15544,125.67601,-9.14678
,"Betano","Leoai 2",15546,125.69591,-9.14068
,"Betano","Raifusa",15545,125.70553,-9.14718
,"Betano","Selihasan",15542,125.76887,-9.1529
,"Betano","Sesurai",15547,125.69547,-9.10582
,"Betulau","Betulau",15548,125.65115,-8.74527
,"Bibileo","Aisahe",15551,126.26782,-8.96467
,"Bibileo","Amarleza",15549,126.26794,-8.96579
,"Bibileo","Balidioan",15554,126.2706,-8.96262
,"Bibileo","Fatuhosa",15550,126.27034,-8.96557
,"Bibileo","Hareoan",15552,126.27026,-8.96446
,"Bibileo","Lakuuai",15556,126.27028,-8.9615
,"Bibileo","Maneklaran",15553,126.26837,-8.96334
,"Bibileo","Ueabae",15555,126.26932,-8.96215
,"Biceli","Akrema",15564,125.63417,-8.13432
,"Biceli","Belem",15562,125.63656,-8.15287
,"Biceli","Doro",15560,125.60278,-8.16629
,"Biceli","Iliana",15563,125.60833,-8.15139
,"Biceli","Ilinamu",15557,125.62379,-8.19687
,"Biceli","Pala",15559,125.62902,-8.18391
,"Biceli","Uaroana",15561,125.63677,-8.15833
,"Biceli","Vatuu",15565,125.61107,-8.14434
,"Biceli","Watupo",15558,125.63056,-8.19028
,"Bidau Lecidere","Bairo Ledidere",15567,125.58889,-8.55056
,"Bidau Lecidere","Lecidere",15566,125.58411,-8.55125
,"Bidau Santana","Masau",15568,125.60067,-8.5564
,"Bidau Santana","Mota Klaran",15569,125.59544,-8.55249
,"Bidau Santana","Santana",15570,125.59266,-8.54912
,"Bobocase","Bihala",15572,124.37138,-9.28006
,"Bobocase","Bimelo",15576,124.38324,-9.28216
,"Bobocase","Eonae",15573,124.38611,-9.25278
,"Bobocase","Netenoke",15574,124.38223,-9.26527
,"Bobocase","Nuslao",15571,124.3625,-9.27639
,"Bobocase","Oenino",15575,124.38333,-9.26111
,"Bobometo","Afumalule",15596,124.36924,-9.34039
,"Bobometo","Benais",15595,124.36344,-9.33848
,"Bobometo","Biele",15599,124.38034,-9.33763
,"Bobometo","Binau",15586,124.35647,-9.41106
,"Bobometo","Fatututa",15580,124.35,-9.38472
,"Bobometo","Faut",15589,124.34798,-9.30671
,"Bobometo","Fauteso",15583,124.3561,-9.39968
,"Bobometo","Hueneno",15600,124.38786,-9.34026
,"Bobometo","Kiubiole",15577,124.34891,-9.37604
,"Bobometo","Kiubiselo",15585,124.35817,-9.40691
,"Bobometo","Kiukle",15593,124.36902,-9.31565
,"Bobometo","Kuafeu",15579,124.3719,-9.383
,"Bobometo","Kuanana",15592,124.35411,-9.31049
,"Bobometo","Mambua",15604,124.34879,-9.38649
,"Bobometo","Nenopen",15587,124.33194,-9.29861
,"Bobometo","Nianafu",15588,124.3371,-9.29552
,"Bobometo","Nonkikan",15578,124.35,-9.37917
,"Bobometo","Nunete",15581,124.35281,-9.38981
,"Bobometo","Oebaha",15590,124.35139,-9.30417
,"Bobometo","Oebelo",15591,124.35613,-9.30353
,"Bobometo","Oemanu",15603,124.38483,-9.35358
,"Bobometo","Oenoa",15594,124.37428,-9.32601
,"Bobometo","Oesilo",15601,124.37928,-9.34819
,"Bobometo","Patmet",15597,124.36398,-9.35447
